id,pickup datetime,number
503,2020-01-01 17:47:56,1
244,2020-01-01 17:48:05,1
444,2020-01-01 17:48:06,1
271,2020-01-01 17:48:07,0
601,2020-01-01 17:48:07,2
371,2020-01-01 17:48:12,2
818,2020-01-01 17:48:12,1
213,2020-01-01 17:48:13,1
421,2020-01-01 17:48:13,1
740,2020-01-01 17:48:15,1
375,2020-01-01 17:48:20,1
578,2020-01-01 17:48:28,0
347,2020-01-01 17:48:29,2
956,2020-01-01 17:48:29,2
556,2020-01-01 17:48:32,1
792,2020-01-01 17:48:37,2
566,2020-01-01 17:48:44,2
354,2020-01-01 17:48:46,0
1054,2020-01-01 17:48:51,1
262,2020-01-01 17:48:52,2
165,2020-01-01 17:48:54,1
179,2020-01-01 17:48:54,1
432,2020-01-01 17:49:12,1
140,2020-01-01 17:49:13,1
1611,2020-01-01 17:49:13,1
855,2020-01-01 17:49:16,1
291,2020-01-01 17:49:16,1
477,2020-01-01 17:49:22,1
282,2020-01-01 17:49:23,1
331,2020-01-01 17:49:28,2
466,2020-01-01 17:49:32,1
241,2020-01-01 17:49:34,1
906,2020-01-01 17:49:35,1
96,2020-01-01 17:49:35,1
331,2020-01-01 17:49:52,1
128,2020-01-01 17:49:53,1
435,2020-01-01 17:50:11,1
341,2020-01-01 17:50:11,1
163,2020-01-01 17:50:12,1
412,2020-01-01 17:50:12,1
171,2020-01-01 17:50:12,1
488,2020-01-01 17:50:13,0
134,2020-01-01 17:50:23,2
1729,2020-01-01 17:50:25,1
770,2020-01-01 17:50:26,1
528,2020-01-01 17:50:27,1
327,2020-01-01 17:50:28,2
278,2020-01-01 17:50:30,2
395,2020-01-01 17:50:36,2
539,2020-01-01 17:50:36,2
972,2020-01-01 17:50:36,2
431,2020-01-01 17:50:37,1
507,2020-01-01 17:50:38,1
1968,2020-01-01 17:50:43,1
1655,2020-01-01 17:50:44,1
448,2020-01-01 17:50:46,2
925,2020-01-01 17:50:49,1
472,2020-01-01 17:50:50,1
1124,2020-01-01 17:50:51,1
466,2020-01-01 17:50:54,1
116,2020-01-01 17:50:55,1
1011,2020-01-01 17:50:56,0
1151,2020-01-01 17:51:10,1
666,2020-01-01 17:51:10,1
550,2020-01-01 17:51:13,1
661,2020-01-01 17:51:17,2
198,2020-01-01 17:51:18,2
682,2020-01-01 17:51:25,1
575,2020-01-01 17:51:33,2
698,2020-01-01 17:51:33,2
508,2020-01-01 17:51:34,1
358,2020-01-01 17:51:41,1
163,2020-01-01 17:51:43,1
534,2020-01-01 17:51:44,2
768,2020-01-01 17:51:48,0
1228,2020-01-01 17:51:50,1
155,2020-01-01 17:51:57,0
486,2020-01-01 17:52:00,2
424,2020-01-01 17:52:02,1
781,2020-01-01 17:52:03,1
935,2020-01-01 17:52:08,2
1154,2020-01-01 17:52:10,2
409,2020-01-01 17:52:10,1
652,2020-01-01 17:52:10,2
1152,2020-01-01 17:52:13,1
409,2020-01-01 17:52:17,1
270,2020-01-01 17:52:18,1
1627,2020-01-01 17:52:24,1
475,2020-01-01 17:52:34,1
928,2020-01-01 17:52:35,1
1600,2020-01-01 17:52:35,1
923,2020-01-01 17:52:39,1
1595,2020-01-01 17:52:40,0
449,2020-01-01 17:52:41,1
1054,2020-01-01 17:52:43,2
170,2020-01-01 17:52:54,1
675,2020-01-01 17:52:55,0
683,2020-01-01 17:52:56,0
472,2020-01-01 17:53:00,1
1219,2020-01-01 17:53:00,1
467,2020-01-01 17:53:06,1
436,2020-01-01 17:53:09,1
329,2020-01-01 17:53:14,1
316,2020-01-01 17:53:14,1
539,2020-01-01 17:53:23,1
849,2020-01-01 17:53:35,1
1183,2020-01-01 17:53:37,2
284,2020-01-01 17:53:39,1
230,2020-01-01 17:53:39,2
363,2020-01-01 17:53:42,1
1195,2020-01-01 17:53:46,1
421,2020-01-01 17:53:47,2
1993,2020-01-01 17:53:48,1
136,2020-01-01 17:53:48,1
227,2020-01-01 17:53:54,1
245,2020-01-01 17:53:58,1
413,2020-01-01 17:54:02,1
388,2020-01-01 17:54:07,1
426,2020-01-01 17:54:08,2
746,2020-01-01 17:54:09,1
361,2020-01-01 17:54:09,1
456,2020-01-01 17:54:12,0
430,2020-01-01 17:54:13,1
282,2020-01-01 17:54:15,2
922,2020-01-01 17:54:21,0
232,2020-01-01 17:54:23,1
274,2020-01-01 17:54:31,2
367,2020-01-01 17:54:32,1
2025,2020-01-01 17:54:34,1
260,2020-01-01 17:54:46,1
2058,2020-01-01 17:54:50,1
597,2020-01-01 17:54:57,1
109,2020-01-01 17:54:59,1
1832,2020-01-01 17:55:00,1
103,2020-01-01 17:55:04,2
374,2020-01-01 17:55:08,1
1449,2020-01-01 17:55:10,1
351,2020-01-01 17:55:13,1
348,2020-01-01 17:55:16,1
146,2020-01-01 17:55:16,1
296,2020-01-01 17:55:17,1
444,2020-01-01 17:55:21,1
967,2020-01-01 17:55:24,1
212,2020-01-01 17:55:27,1
250,2020-01-01 17:55:27,1
137,2020-01-01 17:55:33,1
452,2020-01-01 17:55:39,2
579,2020-01-01 17:55:40,1
1787,2020-01-01 17:55:41,0
327,2020-01-01 17:55:45,2
432,2020-01-01 17:55:46,1
999,2020-01-01 17:55:47,1
804,2020-01-01 17:55:47,2
303,2020-01-01 17:55:51,1
132,2020-01-01 17:55:55,1
364,2020-01-01 17:55:55,1
574,2020-01-01 17:55:56,2
2355,2020-01-01 17:55:56,1
1160,2020-01-01 17:55:57,1
290,2020-01-01 17:55:58,1
486,2020-01-01 17:56:05,2
293,2020-01-01 17:56:07,1
270,2020-01-01 17:56:09,1
512,2020-01-01 17:56:10,2
361,2020-01-01 17:56:14,1
225,2020-01-01 17:56:25,1
278,2020-01-01 17:56:25,1
153,2020-01-01 17:56:29,1
262,2020-01-01 17:56:31,2
1514,2020-01-01 17:56:35,1
554,2020-01-01 17:56:35,1
1179,2020-01-01 17:56:35,1
531,2020-01-01 17:56:37,1
593,2020-01-01 17:56:52,1
227,2020-01-01 17:56:53,1
920,2020-01-01 17:56:55,1
843,2020-01-01 17:56:58,1
317,2020-01-01 17:57:05,1
848,2020-01-01 17:57:07,1
300,2020-01-01 17:57:11,1
1715,2020-01-01 17:57:14,1
842,2020-01-01 17:57:15,1
282,2020-01-01 17:57:16,1
318,2020-01-01 17:57:17,1
1365,2020-01-01 17:57:18,1
135,2020-01-01 17:57:20,1
132,2020-01-01 17:57:22,1
1761,2020-01-01 17:57:23,2
980,2020-01-01 17:57:24,0
1217,2020-01-01 17:57:24,0
528,2020-01-01 17:57:29,1
625,2020-01-01 17:57:33,1
898,2020-01-01 17:57:36,1
615,2020-01-01 17:57:39,2
319,2020-01-01 17:57:44,1
610,2020-01-01 17:57:45,2
279,2020-01-01 17:57:53,1
362,2020-01-01 17:57:58,1
329,2020-01-01 17:57:58,1
1002,2020-01-01 17:58:04,1
649,2020-01-01 17:58:07,1
403,2020-01-01 17:58:13,0
828,2020-01-01 17:58:15,1
293,2020-01-01 17:58:16,1
752,2020-01-01 17:58:27,1
834,2020-01-01 17:58:31,1
170,2020-01-01 17:58:48,2
731,2020-01-01 17:58:49,2
296,2020-01-01 17:58:56,1
2382,2020-01-01 17:59:07,1
437,2020-01-01 17:59:08,2
514,2020-01-01 17:59:11,1
2722,2020-01-01 17:59:11,1
1828,2020-01-01 17:59:13,2
548,2020-01-01 17:59:16,1
367,2020-01-01 17:59:26,1
551,2020-01-01 17:59:32,0
1585,2020-01-01 17:59:32,1
265,2020-01-01 17:59:36,1
1955,2020-01-01 17:59:38,0
1817,2020-01-01 17:59:38,1
283,2020-01-01 17:59:43,1
709,2020-01-01 17:59:43,2
1324,2020-01-01 17:59:43,1
374,2020-01-01 17:59:44,1
2927,2020-01-01 17:59:47,1
431,2020-01-01 17:59:49,1
2104,2020-01-01 17:59:51,1
1315,2020-01-01 17:59:52,2
187,2020-01-01 17:59:52,1
437,2020-01-01 17:59:54,1
636,2020-01-01 18:00:10,1
189,2020-01-01 18:00:10,0
1260,2020-01-01 18:00:12,1
88,2020-01-01 18:00:12,1
114,2020-01-01 18:00:14,1
798,2020-01-01 18:00:15,1
360,2020-01-01 18:00:17,1
131,2020-01-01 18:00:17,1
420,2020-01-01 18:00:18,1
1586,2020-01-01 18:00:26,1
196,2020-01-01 18:00:27,1
832,2020-01-01 18:00:35,2
1770,2020-01-01 18:00:35,1
798,2020-01-01 18:00:35,0
1582,2020-01-01 18:00:39,2
134,2020-01-01 18:00:43,1
779,2020-01-01 18:00:46,1
1213,2020-01-01 18:00:48,1
628,2020-01-01 18:00:55,2
1762,2020-01-01 18:00:57,2
436,2020-01-01 18:00:57,1
130,2020-01-01 18:01:00,2
540,2020-01-01 18:01:03,1
85,2020-01-01 18:01:06,1
1071,2020-01-01 18:01:08,1
612,2020-01-01 18:01:14,1
192,2020-01-01 18:01:20,1
741,2020-01-01 18:01:22,1
1164,2020-01-01 18:01:26,1
246,2020-01-01 18:01:30,1
372,2020-01-01 18:01:31,1
246,2020-01-01 18:01:36,2
2727,2020-01-01 18:01:37,2
1970,2020-01-01 18:01:38,1
148,2020-01-01 18:01:40,1
378,2020-01-01 18:01:49,2
627,2020-01-01 18:01:52,1
339,2020-01-01 18:01:53,1
1208,2020-01-01 18:01:55,0
236,2020-01-01 18:01:56,2
1838,2020-01-01 18:01:57,2
327,2020-01-01 18:02:03,2
160,2020-01-01 18:02:04,2
789,2020-01-01 18:02:05,1
667,2020-01-01 18:02:09,2
1364,2020-01-01 18:02:10,1
100,2020-01-01 18:02:18,1
804,2020-01-01 18:02:18,1
132,2020-01-01 18:02:19,2
367,2020-01-01 18:02:19,1
186,2020-01-01 18:02:20,1
1629,2020-01-01 18:02:22,2
88,2020-01-01 18:02:23,1
2789,2020-01-01 18:02:24,1
323,2020-01-01 18:02:36,1
139,2020-01-01 18:02:37,1
2497,2020-01-01 18:02:41,1
283,2020-01-01 18:02:45,1
571,2020-01-01 18:02:49,1
1150,2020-01-01 18:02:51,1
268,2020-01-01 18:02:52,1
1135,2020-01-01 18:02:52,1
381,2020-01-01 18:02:54,1
275,2020-01-01 18:02:58,1
355,2020-01-01 18:02:59,1
530,2020-01-01 18:03:01,1
259,2020-01-01 18:03:03,1
880,2020-01-01 18:03:07,0
267,2020-01-01 18:03:12,1
856,2020-01-01 18:03:19,1
1109,2020-01-01 18:03:20,1
534,2020-01-01 18:03:21,1
840,2020-01-01 18:03:22,1
122,2020-01-01 18:03:27,1
872,2020-01-01 18:03:30,0
177,2020-01-01 18:03:33,1
905,2020-01-01 18:03:37,1
595,2020-01-01 18:03:39,1
2040,2020-01-01 18:03:39,1
411,2020-01-01 18:03:45,2
403,2020-01-01 18:03:51,1
846,2020-01-01 18:03:51,1
258,2020-01-01 18:03:52,1
646,2020-01-01 18:04:00,1
1328,2020-01-01 18:04:05,2
246,2020-01-01 18:04:08,1
240,2020-01-01 18:04:09,1
113,2020-01-01 18:04:20,2
985,2020-01-01 18:04:21,1
422,2020-01-01 18:04:21,1
1484,2020-01-01 18:04:24,1
837,2020-01-01 18:04:25,2
302,2020-01-01 18:04:27,1
258,2020-01-01 18:04:29,1
601,2020-01-01 18:04:31,2
1236,2020-01-01 18:04:36,2
402,2020-01-01 18:04:40,1
588,2020-01-01 18:04:42,2
720,2020-01-01 18:04:45,1
413,2020-01-01 18:04:48,0
1142,2020-01-01 18:04:53,2
215,2020-01-01 18:04:58,1
585,2020-01-01 18:04:59,1
317,2020-01-01 18:05:01,2
572,2020-01-01 18:05:05,1
1476,2020-01-01 18:05:05,1
427,2020-01-01 18:05:07,1
440,2020-01-01 18:05:15,1
626,2020-01-01 18:05:17,2
420,2020-01-01 18:05:17,1
1166,2020-01-01 18:05:18,0
658,2020-01-01 18:05:22,2
1159,2020-01-01 18:05:24,1
372,2020-01-01 18:05:25,2
532,2020-01-01 18:05:29,1
1496,2020-01-01 18:05:40,1
349,2020-01-01 18:05:51,1
558,2020-01-01 18:05:58,2
633,2020-01-01 18:05:58,2
1225,2020-01-01 18:05:59,1
233,2020-01-01 18:06:02,2
167,2020-01-01 18:06:04,1
1819,2020-01-01 18:06:08,1
1111,2020-01-01 18:06:11,1
351,2020-01-01 18:06:12,0
341,2020-01-01 18:06:13,1
720,2020-01-01 18:06:13,2
338,2020-01-01 18:06:13,1
541,2020-01-01 18:06:17,1
314,2020-01-01 18:06:20,1
610,2020-01-01 18:06:22,1
183,2020-01-01 18:06:29,1
148,2020-01-01 18:06:31,1
408,2020-01-01 18:06:36,2
443,2020-01-01 18:06:40,1
137,2020-01-01 18:06:42,1
370,2020-01-01 18:06:44,1
789,2020-01-01 18:06:52,1
194,2020-01-01 18:06:52,1
2220,2020-01-01 18:06:53,0
311,2020-01-01 18:06:55,1
1666,2020-01-01 18:06:56,1
288,2020-01-01 18:06:58,1
307,2020-01-01 18:07:04,1
492,2020-01-01 18:07:04,2
742,2020-01-01 18:07:04,1
569,2020-01-01 18:07:09,1
411,2020-01-01 18:07:10,1
1099,2020-01-01 18:07:11,1
257,2020-01-01 18:07:18,1
769,2020-01-01 18:07:21,2
382,2020-01-01 18:07:21,1
469,2020-01-01 18:07:22,1
112,2020-01-01 18:07:24,1
635,2020-01-01 18:07:26,1
1081,2020-01-01 18:07:27,2
175,2020-01-01 18:07:29,1
87,2020-01-01 18:07:32,1
2188,2020-01-01 18:07:33,0
755,2020-01-01 18:07:41,1
626,2020-01-01 18:07:47,2
491,2020-01-01 18:07:54,1
446,2020-01-01 18:07:55,1
1218,2020-01-01 18:07:59,2
842,2020-01-01 18:08:01,1
340,2020-01-01 18:08:11,1
724,2020-01-01 18:08:13,1
407,2020-01-01 18:08:13,1
225,2020-01-01 18:08:16,0
1400,2020-01-01 18:08:18,1
143,2020-01-01 18:08:21,2
597,2020-01-01 18:08:24,2
921,2020-01-01 18:08:27,1
323,2020-01-01 18:08:32,1
239,2020-01-01 18:08:33,1
138,2020-01-01 18:08:35,1
1273,2020-01-01 18:08:36,1
531,2020-01-01 18:08:41,1
469,2020-01-01 18:08:47,1
2069,2020-01-01 18:08:48,0
1011,2020-01-01 18:08:49,1
720,2020-01-01 18:08:50,1
1280,2020-01-01 18:08:51,1
383,2020-01-01 18:08:53,1
237,2020-01-01 18:08:54,2
2185,2020-01-01 18:08:57,2
385,2020-01-01 18:08:57,2
314,2020-01-01 18:08:57,1
268,2020-01-01 18:08:58,1
392,2020-01-01 18:09:00,2
120,2020-01-01 18:09:03,1
5123,2020-01-01 18:09:06,1
115,2020-01-01 18:09:07,1
2179,2020-01-01 18:09:09,0
117,2020-01-01 18:09:12,1
2051,2020-01-01 18:09:13,0
626,2020-01-01 18:09:14,1
439,2020-01-01 18:09:22,1
177,2020-01-01 18:09:44,1
497,2020-01-01 18:09:45,1
2677,2020-01-01 18:09:49,0
271,2020-01-01 18:09:51,2
396,2020-01-01 18:09:52,1
88,2020-01-01 18:09:53,1
223,2020-01-01 18:10:01,1
127,2020-01-01 18:10:04,1
2652,2020-01-01 18:10:04,0
305,2020-01-01 18:10:13,1
163,2020-01-01 18:10:14,2
744,2020-01-01 18:10:15,1
2949,2020-01-01 18:10:15,0
222,2020-01-01 18:10:23,2
218,2020-01-01 18:10:23,2
376,2020-01-01 18:10:25,1
430,2020-01-01 18:10:25,1
465,2020-01-01 18:10:25,1
448,2020-01-01 18:10:29,1
435,2020-01-01 18:10:31,1
417,2020-01-01 18:10:32,1
677,2020-01-01 18:10:36,1
1156,2020-01-01 18:10:38,1
164,2020-01-01 18:10:51,0
1007,2020-01-01 18:10:54,1
204,2020-01-01 18:10:55,1
1161,2020-01-01 18:10:56,1
731,2020-01-01 18:10:59,0
369,2020-01-01 18:11:02,2
727,2020-01-01 18:11:04,0
1839,2020-01-01 18:11:06,1
727,2020-01-01 18:11:11,1
258,2020-01-01 18:11:12,1
551,2020-01-01 18:11:15,1
176,2020-01-01 18:11:16,1
662,2020-01-01 18:11:16,1
263,2020-01-01 18:11:20,1
983,2020-01-01 18:11:20,1
1356,2020-01-01 18:11:20,1
3523,2020-01-01 18:11:20,1
132,2020-01-01 18:11:27,1
1607,2020-01-01 18:11:27,1
728,2020-01-01 18:11:27,1
265,2020-01-01 18:11:33,1
275,2020-01-01 18:11:35,1
484,2020-01-01 18:11:38,2
347,2020-01-01 18:11:40,1
1126,2020-01-01 18:11:45,1
357,2020-01-01 18:11:45,1
306,2020-01-01 18:11:46,1
426,2020-01-01 18:11:50,1
93,2020-01-01 18:11:56,1
997,2020-01-01 18:11:58,2
583,2020-01-01 18:12:03,2
1772,2020-01-01 18:12:09,2
314,2020-01-01 18:12:10,1
204,2020-01-01 18:12:11,1
424,2020-01-01 18:12:11,1
524,2020-01-01 18:12:11,2
415,2020-01-01 18:12:16,1
1415,2020-01-01 18:12:17,1
589,2020-01-01 18:12:23,1
111,2020-01-01 18:12:25,1
420,2020-01-01 18:12:29,1
554,2020-01-01 18:12:37,1
101,2020-01-01 18:12:38,1
1334,2020-01-01 18:12:39,1
412,2020-01-01 18:12:53,1
317,2020-01-01 18:12:54,1
320,2020-01-01 18:12:57,2
1039,2020-01-01 18:12:59,1
1686,2020-01-01 18:13:07,1
312,2020-01-01 18:13:14,1
374,2020-01-01 18:13:20,1
399,2020-01-01 18:13:27,1
481,2020-01-01 18:13:28,1
259,2020-01-01 18:13:30,2
2296,2020-01-01 18:13:31,1
425,2020-01-01 18:13:35,1
974,2020-01-01 18:13:40,1
400,2020-01-01 18:13:40,1
342,2020-01-01 18:13:42,1
1039,2020-01-01 18:13:42,2
399,2020-01-01 18:13:54,1
604,2020-01-01 18:13:57,1
199,2020-01-01 18:13:59,1
1024,2020-01-01 18:13:59,0
632,2020-01-01 18:14:00,1
557,2020-01-01 18:14:02,2
333,2020-01-01 18:14:05,1
224,2020-01-01 18:14:06,2
490,2020-01-01 18:14:11,2
89,2020-01-01 18:14:15,1
675,2020-01-01 18:14:20,1
387,2020-01-01 18:14:25,1
618,2020-01-01 18:14:31,1
706,2020-01-01 18:14:33,2
143,2020-01-01 18:14:38,1
408,2020-01-01 18:14:42,2
1112,2020-01-01 18:14:44,1
659,2020-01-01 18:14:52,1
812,2020-01-01 18:14:53,2
652,2020-01-01 18:14:53,1
737,2020-01-01 18:14:56,1
859,2020-01-01 18:14:59,1
1637,2020-01-01 18:15:00,2
338,2020-01-01 18:15:01,1
1457,2020-01-01 18:15:05,1
384,2020-01-01 18:15:05,1
280,2020-01-01 18:15:10,1
449,2020-01-01 18:15:10,1
226,2020-01-01 18:15:11,1
137,2020-01-01 18:15:12,1
282,2020-01-01 18:15:13,1
475,2020-01-01 18:15:14,1
3276,2020-01-01 18:15:17,2
113,2020-01-01 18:15:19,2
448,2020-01-01 18:15:20,0
427,2020-01-01 18:15:21,1
839,2020-01-01 18:15:24,1
1112,2020-01-01 18:15:29,2
405,2020-01-01 18:15:31,2
837,2020-01-01 18:15:34,2
526,2020-01-01 18:15:39,1
1541,2020-01-01 18:15:47,1
719,2020-01-01 18:15:49,1
886,2020-01-01 18:15:53,1
308,2020-01-01 18:15:57,1
511,2020-01-01 18:15:59,2
1449,2020-01-01 18:16:00,1
1243,2020-01-01 18:16:00,1
255,2020-01-01 18:16:01,1
190,2020-01-01 18:16:01,1
750,2020-01-01 18:16:05,1
1247,2020-01-01 18:16:09,0
1264,2020-01-01 18:16:11,1
301,2020-01-01 18:16:14,2
1785,2020-01-01 18:16:15,2
298,2020-01-01 18:16:16,2
242,2020-01-01 18:16:29,1
380,2020-01-01 18:16:34,1
479,2020-01-01 18:16:35,1
377,2020-01-01 18:16:37,1
215,2020-01-01 18:16:44,1
241,2020-01-01 18:16:47,1
351,2020-01-01 18:17:02,2
2590,2020-01-01 18:17:07,1
414,2020-01-01 18:17:16,1
163,2020-01-01 18:17:24,2
170,2020-01-01 18:17:26,1
216,2020-01-01 18:17:26,0
2493,2020-01-01 18:17:28,0
1004,2020-01-01 18:17:29,1
493,2020-01-01 18:17:31,1
2494,2020-01-01 18:17:32,2
320,2020-01-01 18:17:36,1
1007,2020-01-01 18:17:42,2
263,2020-01-01 18:17:44,1
696,2020-01-01 18:17:50,1
396,2020-01-01 18:17:52,1
104,2020-01-01 18:17:57,1
995,2020-01-01 18:17:58,1
394,2020-01-01 18:18:01,1
1844,2020-01-01 18:18:02,2
197,2020-01-01 18:18:03,2
188,2020-01-01 18:18:04,0
601,2020-01-01 18:18:09,1
177,2020-01-01 18:18:11,1
340,2020-01-01 18:18:12,1
597,2020-01-01 18:18:14,1
594,2020-01-01 18:18:14,0
703,2020-01-01 18:18:14,1
506,2020-01-01 18:18:20,1
2529,2020-01-01 18:18:23,0
1174,2020-01-01 18:18:29,1
516,2020-01-01 18:18:31,1
303,2020-01-01 18:18:32,1
266,2020-01-01 18:18:32,1
510,2020-01-01 18:18:35,1
847,2020-01-01 18:18:40,1
403,2020-01-01 18:18:43,2
360,2020-01-01 18:18:51,1
297,2020-01-01 18:18:52,1
1125,2020-01-01 18:18:54,1
1834,2020-01-01 18:18:54,2
284,2020-01-01 18:18:55,1
212,2020-01-01 18:19:00,1
872,2020-01-01 18:19:01,1
1087,2020-01-01 18:19:01,0
528,2020-01-01 18:19:04,1
1058,2020-01-01 18:19:06,0
526,2020-01-01 18:19:08,1
330,2020-01-01 18:19:11,1
339,2020-01-01 18:19:12,1
513,2020-01-01 18:19:13,2
850,2020-01-01 18:19:14,1
131,2020-01-01 18:19:17,0
102,2020-01-01 18:19:22,1
448,2020-01-01 18:19:25,1
1547,2020-01-01 18:19:31,1
1101,2020-01-01 18:19:35,0
1088,2020-01-01 18:19:39,0
766,2020-01-01 18:19:41,1
288,2020-01-01 18:19:43,1
195,2020-01-01 18:19:44,1
1104,2020-01-01 18:19:46,1
2358,2020-01-01 18:19:58,1
2448,2020-01-01 18:19:59,1
1279,2020-01-01 18:20:16,1
623,2020-01-01 18:20:18,1
158,2020-01-01 18:20:22,1
572,2020-01-01 18:20:24,1
515,2020-01-01 18:20:27,1
877,2020-01-01 18:20:29,1
1440,2020-01-01 18:20:29,1
1722,2020-01-01 18:20:29,0
503,2020-01-01 18:20:37,2
484,2020-01-01 18:20:39,1
270,2020-01-01 18:20:39,1
516,2020-01-01 18:20:42,1
186,2020-01-01 18:20:42,1
583,2020-01-01 18:20:44,2
983,2020-01-01 18:20:44,1
835,2020-01-01 18:20:45,1
127,2020-01-01 18:20:48,1
414,2020-01-01 18:20:49,1
466,2020-01-01 18:20:52,1
174,2020-01-01 18:20:54,1
691,2020-01-01 18:20:56,0
52354,2020-01-01 18:20:57,0
209,2020-01-01 18:20:58,1
276,2020-01-01 18:20:59,1
420,2020-01-01 18:21:06,1
438,2020-01-01 18:21:12,2
194,2020-01-01 18:21:13,1
226,2020-01-01 18:21:18,2
2028,2020-01-01 18:21:19,1
503,2020-01-01 18:21:21,1
135,2020-01-01 18:21:24,1
231,2020-01-01 18:21:32,2
559,2020-01-01 18:21:34,1
920,2020-01-01 18:21:43,2
901,2020-01-01 18:21:43,1
120,2020-01-01 18:21:44,1
493,2020-01-01 18:21:46,1
1073,2020-01-01 18:21:46,0
1933,2020-01-01 18:21:46,1
535,2020-01-01 18:21:48,2
236,2020-01-01 18:21:50,1
732,2020-01-01 18:21:51,1
164,2020-01-01 18:21:52,2
1059,2020-01-01 18:21:53,0
1098,2020-01-01 18:21:53,0
610,2020-01-01 18:21:54,1
704,2020-01-01 18:21:58,2
250,2020-01-01 18:22:00,1
346,2020-01-01 18:22:07,1
493,2020-01-01 18:22:08,1
909,2020-01-01 18:22:12,2
720,2020-01-01 18:22:20,1
372,2020-01-01 18:22:27,1
1805,2020-01-01 18:22:27,1
1361,2020-01-01 18:22:28,1
234,2020-01-01 18:22:30,1
1261,2020-01-01 18:22:32,1
607,2020-01-01 18:22:33,1
594,2020-01-01 18:22:34,1
479,2020-01-01 18:22:37,1
1019,2020-01-01 18:22:39,0
388,2020-01-01 18:22:50,1
1382,2020-01-01 18:22:52,1
847,2020-01-01 18:22:53,2
1350,2020-01-01 18:22:55,1
215,2020-01-01 18:22:56,1
1428,2020-01-01 18:22:56,1
230,2020-01-01 18:22:57,1
258,2020-01-01 18:22:59,1
356,2020-01-01 18:23:00,1
368,2020-01-01 18:23:05,2
396,2020-01-01 18:23:16,1
885,2020-01-01 18:23:22,1
401,2020-01-01 18:23:27,1
371,2020-01-01 18:23:29,1
426,2020-01-01 18:23:30,1
642,2020-01-01 18:23:34,1
321,2020-01-01 18:23:35,1
205,2020-01-01 18:23:36,2
994,2020-01-01 18:23:38,2
155,2020-01-01 18:23:44,1
1199,2020-01-01 18:23:54,1
559,2020-01-01 18:23:55,2
1214,2020-01-01 18:23:56,2
1215,2020-01-01 18:23:58,2
586,2020-01-01 18:23:59,0
323,2020-01-01 18:24:00,2
331,2020-01-01 18:24:00,1
255,2020-01-01 18:24:05,1
153,2020-01-01 18:24:06,1
311,2020-01-01 18:24:13,1
495,2020-01-01 18:24:17,1
770,2020-01-01 18:24:17,2
332,2020-01-01 18:24:18,1
224,2020-01-01 18:24:19,2
1220,2020-01-01 18:24:20,1
1591,2020-01-01 18:24:21,0
113,2020-01-01 18:24:21,2
303,2020-01-01 18:24:28,0
300,2020-01-01 18:24:30,1
1591,2020-01-01 18:24:32,0
138,2020-01-01 18:24:35,1
532,2020-01-01 18:24:36,2
2207,2020-01-01 18:24:45,1
321,2020-01-01 18:24:50,1
322,2020-01-01 18:24:55,2
316,2020-01-01 18:24:56,1
229,2020-01-01 18:24:56,1
367,2020-01-01 18:25:01,1
645,2020-01-01 18:25:01,1
1961,2020-01-01 18:25:05,1
1591,2020-01-01 18:25:06,1
1574,2020-01-01 18:25:15,0
3788,2020-01-01 18:25:23,0
342,2020-01-01 18:25:28,1
150,2020-01-01 18:25:30,1
1566,2020-01-01 18:25:31,1
446,2020-01-01 18:25:33,1
419,2020-01-01 18:25:39,1
1468,2020-01-01 18:25:39,2
359,2020-01-01 18:25:41,1
479,2020-01-01 18:25:44,2
266,2020-01-01 18:25:45,1
504,2020-01-01 18:25:45,1
895,2020-01-01 18:25:47,1
861,2020-01-01 18:25:48,1
1326,2020-01-01 18:25:50,1
572,2020-01-01 18:25:51,1
512,2020-01-01 18:25:51,2
159,2020-01-01 18:25:57,1
2920,2020-01-01 18:26:00,1
1483,2020-01-01 18:26:02,0
559,2020-01-01 18:26:07,1
3771,2020-01-01 18:26:07,0
749,2020-01-01 18:26:13,1
342,2020-01-01 18:26:19,2
737,2020-01-01 18:26:21,1
380,2020-01-01 18:26:29,2
663,2020-01-01 18:26:32,1
130,2020-01-01 18:26:33,2
1953,2020-01-01 18:26:34,1
1948,2020-01-01 18:26:35,1
79,2020-01-01 18:26:36,1
305,2020-01-01 18:26:36,2
438,2020-01-01 18:26:38,2
495,2020-01-01 18:26:39,1
2660,2020-01-01 18:26:41,1
1620,2020-01-01 18:26:47,1
128,2020-01-01 18:26:52,1
302,2020-01-01 18:26:59,1
430,2020-01-01 18:27:00,1
1188,2020-01-01 18:27:02,1
282,2020-01-01 18:27:07,1
1441,2020-01-01 18:27:10,0
1225,2020-01-01 18:27:11,2
2044,2020-01-01 18:27:11,1
1499,2020-01-01 18:27:16,2
653,2020-01-01 18:27:16,1
364,2020-01-01 18:27:16,0
294,2020-01-01 18:27:18,1
595,2020-01-01 18:27:20,1
189,2020-01-01 18:27:34,1
187,2020-01-01 18:27:35,2
1609,2020-01-01 18:27:37,1
179,2020-01-01 18:27:40,1
908,2020-01-01 18:27:44,1
1251,2020-01-01 18:27:46,1
1411,2020-01-01 18:27:47,0
942,2020-01-01 18:27:52,1
342,2020-01-01 18:27:57,2
1755,2020-01-01 18:27:57,2
1047,2020-01-01 18:28:01,1
648,2020-01-01 18:28:05,2
1021,2020-01-01 18:28:06,1
202,2020-01-01 18:28:08,1
